x,tb,bb,cb,sb,db,ub,g,u,d,s,c,b, t                   
    7.1486486486E-01,    0.0000000000E+00,    1.2106427741E-06,    2.5164945807E-06,    1.2049498298E-05,    2.6260583823E-05,    2.6260583823E-05,    3.7119661263E-04,    3.0179080366E-02,    3.1336070184E-03,    1.2049498298E-05,    2.5164945807E-06,    1.2106427741E-06,   0.0000000000000000     
    7.1801801802E-01,    0.0000000000E+00,    1.1179526126E-06,    2.3147196216E-06,    1.0192829055E-05,    2.1956508969E-05,    2.1956508969E-05,    3.4718404505E-04,    2.8876647678E-02,    2.9420251701E-03,    1.0192829055E-05,    2.3147196216E-06,    1.1179526126E-06,   0.0000000000000000     
    7.2117117117E-01,    0.0000000000E+00,    1.0317789106E-06,    2.1279849712E-06,    8.4789045222E-06,    1.8026923307E-05,    1.8026923307E-05,    3.2455661518E-04,    2.7617364248E-02,    2.7601906106E-03,    8.4789045222E-06,    2.1279849712E-06,    1.0317789106E-06,   0.0000000000000000     
    7.2432432432E-01,    0.0000000000E+00,    9.5046657436E-07,    1.9520219903E-06,    6.8305964619E-06,    1.4385230628E-05,    1.4385230628E-05,    3.0307417705E-04,    2.6399471491E-02,    2.5871334306E-03,    6.8305964619E-06,    1.9520219903E-06,    9.5046657436E-07,   0.0000000000000000     
    7.2747747748E-01,    0.0000000000E+00,    8.7502057251E-07,    1.7895247606E-06,    5.3303203297E-06,    1.1112477953E-05,    1.1112477953E-05,    2.8285995472E-04,    2.5222837264E-02,    2.4231328168E-03,    5.3303203297E-06,    1.7895247606E-06,    8.7502057251E-07,   0.0000000000000000     
    7.3063063063E-01,    0.0000000000E+00,    8.0511212748E-07,    1.6396962790E-06,    3.9804969126E-06,    8.2056565529E-06,    8.2056565529E-06,    2.6385497973E-04,    2.4086513932E-02,    2.2678416633E-03,    3.9804969126E-06,    1.6396962790E-06,    8.0511212748E-07,   0.0000000000000000     
    7.3378378378E-01,    0.0000000000E+00,    7.4041246166E-07,    1.5017395425E-06,    2.7835469973E-06,    5.6617576990E-06,    5.6617576990E-06,    2.4600028362E-04,    2.2989553858E-02,    2.1209128643E-03,    2.7835469973E-06,    1.5017395425E-06,    7.4041246166E-07,   0.0000000000000000     
    7.3693693694E-01,    0.0000000000E+00,    6.8059279744E-07,    1.3748575482E-06,    1.7418913708E-06,    3.4777726625E-06,    3.4777726625E-06,    2.2923689793E-04,    2.1931009406E-02,    1.9819993140E-03,    1.7418913708E-06,    1.3748575482E-06,    6.8059279744E-07,   0.0000000000000000     
    7.4009009009E-01,    0.0000000000E+00,    6.2532435719E-07,    1.2582532929E-06,    8.5795081982E-07,    1.6506927146E-06,    1.6506927146E-06,    2.1350585422E-04,    2.0909932941E-02,    1.8507539066E-03,    8.5795081982E-07,    1.2582532929E-06,    6.2532435719E-07,   0.0000000000000000     
    7.4324324324E-01,    0.0000000000E+00,    5.7427836332E-07,    1.1511297737E-06,    1.3414613129E-07,    1.7750912644E-07,    1.7750912644E-07,    1.9874818403E-04,    1.9925376827E-02,    1.7268295363E-03,    1.3414613129E-07,    1.1511297737E-06,    5.7427836332E-07,   0.0000000000000000     
    7.4639639640E-01,    0.0000000000E+00,    5.2624667697E-07,    1.0504353000E-06,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.8477491249E-04,    1.8975658526E-02,    1.6093414818E-03,    0.0000000000E+00,    1.0504353000E-06,    5.2624667697E-07,   0.0000000000000000     
    7.4954954955E-01,    0.0000000000E+00,    4.8173582204E-07,    9.5751458696E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.7165056368E-04,    1.8060528482E-02,    1.4984533160E-03,    0.0000000000E+00,    9.5751458696E-07,    4.8173582204E-07,   0.0000000000000000     
    7.5270270270E-01,    0.0000000000E+00,    4.4067932026E-07,    8.7224316865E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.5935494798E-04,    1.7179258269E-02,    1.3939782950E-03,    0.0000000000E+00,    8.7224316865E-07,    4.4067932026E-07,   0.0000000000000000     
    7.5585585586E-01,    0.0000000000E+00,    4.0286627614E-07,    7.9412629263E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.4784652486E-04,    1.6330998766E-02,    1.2956413826E-03,    0.0000000000E+00,    7.9412629263E-07,    4.0286627614E-07,   0.0000000000000000     
    7.5900900901E-01,    0.0000000000E+00,    3.6808579422E-07,    7.2266920644E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.3708375378E-04,    1.5514900855E-02,    1.2031675426E-03,    0.0000000000E+00,    7.2266920644E-07,    3.6808579422E-07,   0.0000000000000000     
    7.6216216216E-01,    0.0000000000E+00,    3.3612697905E-07,    6.5737715762E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.2702509420E-04,    1.4730115417E-02,    1.1162817389E-03,    0.0000000000E+00,    6.5737715762E-07,    3.3612697905E-07,   0.0000000000000000     
    7.6531531532E-01,    0.0000000000E+00,    3.0677893516E-07,    5.9775539373E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.1762900559E-04,    1.3975793332E-02,    1.0347089353E-03,    0.0000000000E+00,    5.9775539373E-07,    3.0677893516E-07,   0.0000000000000000     
    7.6846846847E-01,    0.0000000000E+00,    2.7942773392E-07,    5.4230492755E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.0878896073E-04,    1.3250426568E-02,    9.5766978654E-04,    0.0000000000E+00,    5.4230492755E-07,    2.7942773392E-07,   0.0000000000000000     
    7.7162162162E-01,    0.0000000000E+00,    2.5402435118E-07,    4.9093434014E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.0048951985E-04,    1.2553430645E-02,    8.8509180353E-04,    0.0000000000E+00,    4.9093434014E-07,    2.5402435118E-07,   0.0000000000000000     
    7.7477477477E-01,    0.0000000000E+00,    2.3072257384E-07,    4.4405755547E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    9.2747945289E-05,    1.1884552661E-02,    8.1715627133E-04,    0.0000000000E+00,    4.4405755547E-07,    2.3072257384E-07,   0.0000000000000000     
    7.7792792793E-01,    0.0000000000E+00,    2.0938980491E-07,    4.0137491681E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    8.5535321659E-05,    1.1243071503E-02,    7.5368612737E-04,    0.0000000000E+00,    4.0137491681E-07,    2.0938980491E-07,   0.0000000000000000     
    7.8108108108E-01,    0.0000000000E+00,    1.8989344740E-07,    3.6258676740E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    7.8822733590E-05,    1.0628266064E-02,    6.9450430911E-04,    0.0000000000E+00,    3.6258676740E-07,    1.8989344740E-07,   0.0000000000000000     
    7.8423423423E-01,    0.0000000000E+00,    1.7210090429E-07,    3.2739345049E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    7.2581265706E-05,    1.0039415231E-02,    6.3943375399E-04,    0.0000000000E+00,    3.2739345049E-07,    1.7210090429E-07,   0.0000000000000000     
    7.8738738739E-01,    0.0000000000E+00,    1.5587957859E-07,    2.9549530936E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    6.6782002631E-05,    9.4757978954E-03,    5.8829739945E-04,    0.0000000000E+00,    2.9549530936E-07,    1.5587957859E-07,   0.0000000000000000     
    7.9054054054E-01,    0.0000000000E+00,    1.4096546522E-07,    2.6627660303E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    6.1372744529E-05,    8.9367585464E-03,    5.4107246065E-04,    0.0000000000E+00,    2.6627660303E-07,    1.4096546522E-07,   0.0000000000000000     
    7.9369369369E-01,    0.0000000000E+00,    1.2704754135E-07,    2.3900849586E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    5.6292960399E-05,    8.4216651449E-03,    4.9779135320E-04,    0.0000000000E+00,    2.3900849586E-07,    1.2704754135E-07,   0.0000000000000000     
    7.9684684685E-01,    0.0000000000E+00,    1.1436835144E-07,    2.1429368258E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    5.1580206926E-05,    7.9296093083E-03,    4.5783658532E-04,    0.0000000000E+00,    2.1429368258E-07,    1.1436835144E-07,   0.0000000000000000     
    8.0000000000E-01,    0.0000000000E+00,    1.0284664665E-07,    1.9195601750E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    4.7214667221E-05,    7.4598442932E-03,    4.2097080987E-04,    0.0000000000E+00,    1.9195601750E-07,    1.0284664665E-07,   0.0000000000000000     
    8.0100464614E-01,    0.0000000000E+00,    9.9405600751E-08,    1.8530963309E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    4.5893455484E-05,    7.3147307951E-03,    4.0983513025E-04,    0.0000000000E+00,    1.8530963309E-07,    9.9405600751E-08,   0.0000000000000000     
    8.0200828296E-01,    0.0000000000E+00,    9.6074479768E-08,    1.7888734024E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    4.4606117379E-05,    7.1719227580E-03,    3.9899202782E-04,    0.0000000000E+00,    1.7888734024E-07,    9.6074479768E-08,   0.0000000000000000     
    8.0301091148E-01,    0.0000000000E+00,    9.2850343331E-08,    1.7268280549E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    4.3351915433E-05,    7.0313894841E-03,    3.8843300126E-04,    0.0000000000E+00,    1.7268280549E-07,    9.2850343331E-08,   0.0000000000000000     
    8.0401253272E-01,    0.0000000000E+00,    8.9730267584E-08,    1.6668973110E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    4.2130116248E-05,    6.8931004361E-03,    3.7814959725E-04,    0.0000000000E+00,    1.6668973110E-07,    8.9730267584E-08,   0.0000000000000000     
    8.0501314768E-01,    0.0000000000E+00,    8.6711345120E-08,    1.6090185490E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    4.0939990483E-05,    6.7570252360E-03,    3.6813341032E-04,    0.0000000000E+00,    1.6090185490E-07,    8.6711345120E-08,   0.0000000000000000     
    8.0601275738E-01,    0.0000000000E+00,    8.3790684908E-08,    1.5531295012E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    3.9780812838E-05,    6.6231336650E-03,    3.5837608263E-04,    0.0000000000E+00,    1.5531295012E-07,    8.3790684908E-08,   0.0000000000000000     
    8.0701136282E-01,    0.0000000000E+00,    8.0965412232E-08,    1.4991682527E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    3.8651862041E-05,    6.4913956626E-03,    3.4886930380E-04,    0.0000000000E+00,    1.4991682527E-07,    8.0965412232E-08,   0.0000000000000000     
    8.0800896502E-01,    0.0000000000E+00,    7.8232668621E-08,    1.4470732397E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    3.7552420826E-05,    6.3617813259E-03,    3.3960481069E-04,    0.0000000000E+00,    1.4470732397E-07,    7.8232668621E-08,   0.0000000000000000     
    8.0900556498E-01,    0.0000000000E+00,    7.5589611781E-08,    1.3967832485E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    3.6481775922E-05,    6.2342609091E-03,    3.3057438723E-04,    0.0000000000E+00,    1.3967832485E-07,    7.5589611781E-08,   0.0000000000000000     
    8.1000116371E-01,    0.0000000000E+00,    7.3033415533E-08,    1.3482374136E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    3.5439218032E-05,    6.1088048228E-03,    3.2176986419E-04,    0.0000000000E+00,    1.3482374136E-07,    7.3033415533E-08,   0.0000000000000000     
    8.1099576222E-01,    0.0000000000E+00,    7.0561269744E-08,    1.3013752162E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    3.4424041820E-05,    5.9853836334E-03,    3.1318311904E-04,    0.0000000000E+00,    1.3013752162E-07,    7.0561269744E-08,   0.0000000000000000     
    8.1198936150E-01,    0.0000000000E+00,    6.8170380260E-08,    1.2561364836E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    3.3435545896E-05,    5.8639680627E-03,    3.0480607569E-04,    0.0000000000E+00,    1.2561364836E-07,    6.8170380260E-08,   0.0000000000000000     
    8.1298196258E-01,    0.0000000000E+00,    6.5839929655E-08,    1.2120455285E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    3.2469482578E-05,    5.7444186453E-03,    2.9654145290E-04,    0.0000000000E+00,    1.2120455285E-07,    6.5839929655E-08,   0.0000000000000000     
    8.1397356643E-01,    0.0000000000E+00,    6.3509847646E-08,    1.1677217439E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    3.1513879792E-05,    5.6263558722E-03,    2.8809772788E-04,    0.0000000000E+00,    1.1677217439E-07,    6.3509847646E-08,   0.0000000000000000     
    8.1496417408E-01,    0.0000000000E+00,    6.1254058046E-08,    1.1248734706E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    3.0583137059E-05,    5.5102199021E-03,    2.7984630082E-04,    0.0000000000E+00,    1.1248734706E-07,    6.1254058046E-08,   0.0000000000000000     
    8.1595378652E-01,    0.0000000000E+00,    5.9070852587E-08,    1.0834654779E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.9676769858E-05,    5.3959883263E-03,    2.7178433920E-04,    0.0000000000E+00,    1.0834654779E-07,    5.9070852587E-08,   0.0000000000000000     
    8.1694240475E-01,    0.0000000000E+00,    5.6958532486E-08,    1.0434627312E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.8794296318E-05,    5.2836388502E-03,    2.6390902551E-04,    0.0000000000E+00,    1.0434627312E-07,    5.6958532486E-08,   0.0000000000000000     
    8.1793002976E-01,    0.0000000000E+00,    5.4915408398E-08,    1.0048303914E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.7935237207E-05,    5.1731492936E-03,    2.5621755715E-04,    0.0000000000E+00,    1.0048303914E-07,    5.4915408398E-08,   0.0000000000000000     
    8.1891666256E-01,    0.0000000000E+00,    5.2939800386E-08,    9.6753381389E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.7099115919E-05,    5.0644975893E-03,    2.4870714636E-04,    0.0000000000E+00,    9.6753381389E-08,    5.2939800386E-08,   0.0000000000000000     
    8.1990230415E-01,    0.0000000000E+00,    5.1030037873E-08,    9.3153854761E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.6285458464E-05,    4.9576617833E-03,    2.4137502021E-04,    0.0000000000E+00,    9.3153854761E-08,    5.1030037873E-08,   0.0000000000000000     
    8.2088695551E-01,    0.0000000000E+00,    4.9184459612E-08,    8.9681033464E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.5493793461E-05,    4.8526200341E-03,    2.3421842051E-04,    0.0000000000E+00,    8.9681033464E-08,    4.9184459612E-08,   0.0000000000000000     
    8.2187061765E-01,    0.0000000000E+00,    4.7401413645E-08,    8.6331510915E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.4723652120E-05,    4.7493506122E-03,    2.2723460374E-04,    0.0000000000E+00,    8.6331510915E-08,    4.7401413645E-08,   0.0000000000000000     
    8.2285329155E-01,    0.0000000000E+00,    4.5679257265E-08,    8.3101899671E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.3974568242E-05,    4.6478318998E-03,    2.2042084101E-04,    0.0000000000E+00,    8.3101899671E-08,    4.5679257265E-08,   0.0000000000000000     
    8.2383497822E-01,    0.0000000000E+00,    4.4016356977E-08,    7.9988831346E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.3246078196E-05,    4.5480423905E-03,    2.1377441801E-04,    0.0000000000E+00,    7.9988831346E-08,    4.4016356977E-08,   0.0000000000000000     
    8.2481567864E-01,    0.0000000000E+00,    4.2411088461E-08,    7.6988956537E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.2537720920E-05,    4.4499606884E-03,    2.0729263490E-04,    0.0000000000E+00,    7.6988956537E-08,    4.2411088461E-08,   0.0000000000000000     
    8.2579539380E-01,    0.0000000000E+00,    4.0861836538E-08,    7.4098944743E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.1849037903E-05,    4.3535655080E-03,    2.0097280634E-04,    0.0000000000E+00,    7.4098944743E-08,    4.0861836538E-08,   0.0000000000000000     
    8.2677412469E-01,    0.0000000000E+00,    3.9366995126E-08,    7.1315484291E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.1179573177E-05,    4.2588356737E-03,    1.9481226134E-04,    0.0000000000E+00,    7.1315484291E-08,    3.9366995126E-08,   0.0000000000000000     
    8.2775187231E-01,    0.0000000000E+00,    3.7924967210E-08,    6.8635282255E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.0528873309E-05,    4.1657501194E-03,    1.8880834326E-04,    0.0000000000E+00,    6.8635282255E-08,    3.7924967210E-08,   0.0000000000000000     
    8.2872863764E-01,    0.0000000000E+00,    3.6534164797E-08,    6.6055064382E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.9896487387E-05,    4.0742878879E-03,    1.8295840974E-04,    0.0000000000E+00,    6.6055064382E-08,    3.6534164797E-08,   0.0000000000000000     
    8.2970442166E-01,    0.0000000000E+00,    3.5193008888E-08,    6.3571575014E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.9281967010E-05,    3.9844281309E-03,    1.7725983262E-04,    0.0000000000E+00,    6.3571575014E-08,    3.5193008888E-08,   0.0000000000000000     
    8.3067922536E-01,    0.0000000000E+00,    3.3899929431E-08,    6.1181577012E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.8684866281E-05,    3.8961501077E-03,    1.7170999791E-04,    0.0000000000E+00,    6.1181577012E-08,    3.3899929431E-08,   0.0000000000000000     
    8.3165304973E-01,    0.0000000000E+00,    3.2653365295E-08,    5.8881851682E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.8104741794E-05,    3.8094331858E-03,    1.6630630574E-04,    0.0000000000E+00,    5.8881851682E-08,    3.2653365295E-08,   0.0000000000000000     
