x,tb,bb,cb,sb,db,ub,g,u,d,s,c,b, t                   
    8.5568323646E-01,    0.0000000000E+00,    0.0000000000E+00,    2.4803560200E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    3.5526746769E-05,    1.0782118295E-02,    4.3612848475E-04,    0.0000000000E+00,    2.4803560200E-08,    0.0000000000E+00,   0.0000000000000000     
    8.5663194065E-01,    0.0000000000E+00,    0.0000000000E+00,    2.3795665177E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    3.4353911788E-05,    1.0550991735E-02,    4.2248308774E-04,    0.0000000000E+00,    2.3795665177E-08,    0.0000000000E+00,   0.0000000000000000     
    8.5757969173E-01,    0.0000000000E+00,    0.0000000000E+00,    2.2831383133E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    3.3217898129E-05,    1.0323558381E-02,    4.0920970270E-04,    0.0000000000E+00,    2.2831383133E-08,    0.0000000000E+00,   0.0000000000000000     
    8.5852649065E-01,    0.0000000000E+00,    0.0000000000E+00,    2.1908796649E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    3.2117550511E-05,    1.0099778204E-02,    3.9629948890E-04,    0.0000000000E+00,    2.1908796649E-08,    0.0000000000E+00,   0.0000000000000000     
    8.5947233837E-01,    0.0000000000E+00,    0.0000000000E+00,    2.0997553783E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    3.1038485606E-05,    9.8795748394E-03,    3.8367675287E-04,    0.0000000000E+00,    2.0997553783E-08,    0.0000000000E+00,   0.0000000000000000     
    8.6041723585E-01,    0.0000000000E+00,    0.0000000000E+00,    2.0062558198E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.9964114105E-05,    9.6628660162E-03,    3.7125466571E-04,    0.0000000000E+00,    2.0062558198E-08,    0.0000000000E+00,   0.0000000000000000     
    8.6136118405E-01,    0.0000000000E+00,    0.0000000000E+00,    1.9164812570E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.8922559161E-05,    9.4496930743E-03,    3.5917243950E-04,    0.0000000000E+00,    1.9164812570E-08,    0.0000000000E+00,   0.0000000000000000     
    8.6230418391E-01,    0.0000000000E+00,    0.0000000000E+00,    1.8303330111E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.7913104073E-05,    9.2400179226E-03,    3.4742351442E-04,    0.0000000000E+00,    1.8303330111E-08,    0.0000000000E+00,   0.0000000000000000     
    8.6324623639E-01,    0.0000000000E+00,    0.0000000000E+00,    1.7477129567E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.6935036098E-05,    9.0338026617E-03,    3.3600136650E-04,    0.0000000000E+00,    1.7477129567E-08,    0.0000000000E+00,   0.0000000000000000     
    8.6418734244E-01,    0.0000000000E+00,    0.0000000000E+00,    1.6685235201E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.5987646439E-05,    8.8310095828E-03,    3.2489950742E-04,    0.0000000000E+00,    1.6685235201E-08,    0.0000000000E+00,   0.0000000000000000     
    8.6512750301E-01,    0.0000000000E+00,    0.0000000000E+00,    1.5926676767E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.5070230225E-05,    8.6316011673E-03,    3.1411148440E-04,    0.0000000000E+00,    1.5926676767E-08,    0.0000000000E+00,   0.0000000000000000     
    8.6606671905E-01,    0.0000000000E+00,    0.0000000000E+00,    1.5200489486E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.4182086498E-05,    8.4355400859E-03,    3.0363088006E-04,    0.0000000000E+00,    1.5200489486E-08,    0.0000000000E+00,   0.0000000000000000     
    8.6700499151E-01,    0.0000000000E+00,    0.0000000000E+00,    1.4505714029E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.3322518195E-05,    8.2427891978E-03,    2.9345131226E-04,    0.0000000000E+00,    1.4505714029E-08,    0.0000000000E+00,   0.0000000000000000     
    8.6794232135E-01,    0.0000000000E+00,    0.0000000000E+00,    1.3841396489E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.2490832133E-05,    8.0533115501E-03,    2.8356643395E-04,    0.0000000000E+00,    1.3841396489E-08,    0.0000000000E+00,   0.0000000000000000     
    8.6887870949E-01,    0.0000000000E+00,    0.0000000000E+00,    1.3206588363E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.1686338995E-05,    7.8670703769E-03,    2.7396993305E-04,    0.0000000000E+00,    1.3206588363E-08,    0.0000000000E+00,   0.0000000000000000     
    8.6981415690E-01,    0.0000000000E+00,    0.0000000000E+00,    1.2600346526E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.0908353309E-05,    7.6840290988E-03,    2.6465553229E-04,    0.0000000000E+00,    1.2600346526E-08,    0.0000000000E+00,   0.0000000000000000     
    8.7074866451E-01,    0.0000000000E+00,    0.0000000000E+00,    1.2021733215E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.0156193439E-05,    7.5041513219E-03,    2.5561698907E-04,    0.0000000000E+00,    1.2021733215E-08,    0.0000000000E+00,   0.0000000000000000     
    8.7168223328E-01,    0.0000000000E+00,    0.0000000000E+00,    1.1469815998E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.9429181563E-05,    7.3274008370E-03,    2.4684809536E-04,    0.0000000000E+00,    1.1469815998E-08,    0.0000000000E+00,   0.0000000000000000     
    8.7261486414E-01,    0.0000000000E+00,    0.0000000000E+00,    1.0943667760E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.8726643662E-05,    7.1537416194E-03,    2.3834267747E-04,    0.0000000000E+00,    1.0943667760E-08,    0.0000000000E+00,   0.0000000000000000     
    8.7354655803E-01,    0.0000000000E+00,    0.0000000000E+00,    1.0442366679E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.8047909504E-05,    6.9831378276E-03,    2.3009459601E-04,    0.0000000000E+00,    1.0442366679E-08,    0.0000000000E+00,   0.0000000000000000     
    8.7447731590E-01,    0.0000000000E+00,    0.0000000000E+00,    9.9649962012E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.7392312626E-05,    6.8155538029E-03,    2.2209774567E-04,    0.0000000000E+00,    9.9649962012E-09,    0.0000000000E+00,   0.0000000000000000     
    8.7540713869E-01,    0.0000000000E+00,    0.0000000000E+00,    9.5106450229E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.6759190319E-05,    6.6509540684E-03,    2.1434605515E-04,    0.0000000000E+00,    9.5106450229E-09,    0.0000000000E+00,   0.0000000000000000     
    8.7633602734E-01,    0.0000000000E+00,    0.0000000000E+00,    9.0784070674E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.6147883616E-05,    6.4893033287E-03,    2.0683348695E-04,    0.0000000000E+00,    9.0784070674E-09,    0.0000000000E+00,   0.0000000000000000     
    8.7726398278E-01,    0.0000000000E+00,    0.0000000000E+00,    8.6673814639E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.5557737272E-05,    6.3305664687E-03,    1.9955403729E-04,    0.0000000000E+00,    8.6673814639E-09,    0.0000000000E+00,   0.0000000000000000     
    8.7819100595E-01,    0.0000000000E+00,    0.0000000000E+00,    8.2766725256E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.4988099753E-05,    6.1747085533E-03,    1.9250173595E-04,    0.0000000000E+00,    8.2766725256E-09,    0.0000000000E+00,   0.0000000000000000     
    8.7911709780E-01,    0.0000000000E+00,    0.0000000000E+00,    7.9053897287E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.4438323216E-05,    6.0216948265E-03,    1.8567064613E-04,    0.0000000000E+00,    7.9053897287E-09,    0.0000000000E+00,   0.0000000000000000     
    8.8004225925E-01,    0.0000000000E+00,    0.0000000000E+00,    7.5526476908E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.3907763501E-05,    5.8714907106E-03,    1.7905486432E-04,    0.0000000000E+00,    7.5526476908E-09,    0.0000000000E+00,   0.0000000000000000     
    8.8096649124E-01,    0.0000000000E+00,    0.0000000000E+00,    7.2175661502E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.3395780108E-05,    5.7240618057E-03,    1.7264852017E-04,    0.0000000000E+00,    7.2175661502E-09,    0.0000000000E+00,   0.0000000000000000     
    8.8188979470E-01,    0.0000000000E+00,    0.0000000000E+00,    6.8992699440E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.2901736186E-05,    5.5793738888E-03,    1.6644577632E-04,    0.0000000000E+00,    6.8992699440E-09,    0.0000000000E+00,   0.0000000000000000     
    8.8281217057E-01,    0.0000000000E+00,    0.0000000000E+00,    6.5799768587E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.2415605840E-05,    5.4373413369E-03,    1.6037701263E-04,    0.0000000000E+00,    6.5799768587E-09,    0.0000000000E+00,   0.0000000000000000     
    8.8373361978E-01,    0.0000000000E+00,    0.0000000000E+00,    6.2451787286E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.1929182330E-05,    5.2978886720E-03,    1.5438497679E-04,    0.0000000000E+00,    6.2451787286E-09,    0.0000000000E+00,   0.0000000000000000     
    8.8465414326E-01,    0.0000000000E+00,    0.0000000000E+00,    5.9252094460E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.1459164157E-05,    5.1610773286E-03,    1.4858163571E-04,    0.0000000000E+00,    5.9252094460E-09,    0.0000000000E+00,   0.0000000000000000     
    8.8557374194E-01,    0.0000000000E+00,    0.0000000000E+00,    5.6196554956E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.1005174094E-05,    5.0268751314E-03,    1.4296294856E-04,    0.0000000000E+00,    5.6196554956E-09,    0.0000000000E+00,   0.0000000000000000     
    8.8649241675E-01,    0.0000000000E+00,    0.0000000000E+00,    5.3281056907E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.0566837008E-05,    4.8952500698E-03,    1.3752489679E-04,    0.0000000000E+00,    5.3281056907E-09,    0.0000000000E+00,   0.0000000000000000     
    8.8741016861E-01,    0.0000000000E+00,    0.0000000000E+00,    5.0501511634E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.0143779848E-05,    4.7661702984E-03,    1.3226348405E-04,    0.0000000000E+00,    5.0501511634E-09,    0.0000000000E+00,   0.0000000000000000     
    8.8832699846E-01,    0.0000000000E+00,    0.0000000000E+00,    4.7853853555E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    9.7356316434E-06,    4.6396041357E-03,    1.2717473609E-04,    0.0000000000E+00,    4.7853853555E-09,    0.0000000000E+00,   0.0000000000000000     
    8.8924290722E-01,    0.0000000000E+00,    0.0000000000E+00,    4.5334040087E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    9.3420234892E-06,    4.5155200636E-03,    1.2225470068E-04,    0.0000000000E+00,    4.5334040087E-09,    0.0000000000E+00,   0.0000000000000000     
    8.9015789582E-01,    0.0000000000E+00,    0.0000000000E+00,    4.2938051555E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    8.9625885405E-06,    4.3938867268E-03,    1.1749944750E-04,    0.0000000000E+00,    4.2938051555E-09,    0.0000000000E+00,   0.0000000000000000     
    8.9107196517E-01,    0.0000000000E+00,    0.0000000000E+00,    4.0661891094E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    8.5969620031E-06,    4.2746729320E-03,    1.1290506809E-04,    0.0000000000E+00,    4.0661891094E-09,    0.0000000000E+00,   0.0000000000000000     
    8.9198511621E-01,    0.0000000000E+00,    0.0000000000E+00,    3.8501584560E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    8.2447811259E-06,    4.1578476477E-03,    1.0846767573E-04,    0.0000000000E+00,    3.8501584560E-09,    0.0000000000E+00,   0.0000000000000000     
    8.9289734986E-01,    0.0000000000E+00,    0.0000000000E+00,    3.6453180433E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    7.9056851917E-06,    4.0433800029E-03,    1.0418340533E-04,    0.0000000000E+00,    3.6453180433E-09,    0.0000000000E+00,   0.0000000000000000     
    8.9380866703E-01,    0.0000000000E+00,    0.0000000000E+00,    3.4512749725E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    7.5793155098E-06,    3.9312392869E-03,    1.0004841340E-04,    0.0000000000E+00,    3.4512749725E-09,    0.0000000000E+00,   0.0000000000000000     
    8.9471906865E-01,    0.0000000000E+00,    0.0000000000E+00,    3.2676385889E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    7.2653154068E-06,    3.8213949487E-03,    9.6058877928E-05,    0.0000000000E+00,    3.2676385889E-09,    0.0000000000E+00,   0.0000000000000000     
    8.9562855564E-01,    0.0000000000E+00,    0.0000000000E+00,    3.0940204725E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    6.9633302190E-06,    3.7138165961E-03,    9.2210998285E-05,    0.0000000000E+00,    3.0940204725E-09,    0.0000000000E+00,   0.0000000000000000     
    8.9653712892E-01,    0.0000000000E+00,    0.0000000000E+00,    2.9300344288E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    6.6730072839E-06,    3.6084739951E-03,    8.8500995156E-05,    0.0000000000E+00,    2.9300344288E-09,    0.0000000000E+00,   0.0000000000000000     
    8.9744478940E-01,    0.0000000000E+00,    0.0000000000E+00,    2.7752964798E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    6.3939959321E-06,    3.5053370697E-03,    8.4925110442E-05,    0.0000000000E+00,    2.7752964798E-09,    0.0000000000E+00,   0.0000000000000000     
    8.9835153801E-01,    0.0000000000E+00,    0.0000000000E+00,    2.6294248547E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    6.1259474790E-06,    3.4043759005E-03,    8.1479607179E-05,    0.0000000000E+00,    2.6294248547E-09,    0.0000000000E+00,   0.0000000000000000     
    8.9925737565E-01,    0.0000000000E+00,    0.0000000000E+00,    2.4920399809E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    5.8685152169E-06,    3.3055607248E-03,    7.8160769447E-05,    0.0000000000E+00,    2.4920399809E-09,    0.0000000000E+00,   0.0000000000000000     
    9.0016230325E-01,    0.0000000000E+00,    0.0000000000E+00,    2.3627644749E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    5.6213544065E-06,    3.2088619355E-03,    7.4964902287E-05,    0.0000000000E+00,    2.3627644749E-09,    0.0000000000E+00,   0.0000000000000000     
    9.0106632172E-01,    0.0000000000E+00,    0.0000000000E+00,    2.2412231332E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    5.3841222692E-06,    3.1142500810E-03,    7.1888331615E-05,    0.0000000000E+00,    2.2412231332E-09,    0.0000000000E+00,   0.0000000000000000     
    9.0196943196E-01,    0.0000000000E+00,    0.0000000000E+00,    2.1270429234E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    5.1564779790E-06,    3.0216958638E-03,    6.8927404134E-05,    0.0000000000E+00,    2.1270429234E-09,    0.0000000000E+00,   0.0000000000000000     
    9.0287163490E-01,    0.0000000000E+00,    0.0000000000E+00,    2.0198529753E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    4.9380826542E-06,    2.9311701407E-03,    6.6078487252E-05,    0.0000000000E+00,    2.0198529753E-09,    0.0000000000E+00,   0.0000000000000000     
    9.0377293145E-01,    0.0000000000E+00,    0.0000000000E+00,    1.9192845718E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    4.7285993497E-06,    2.8426439216E-03,    6.3337968993E-05,    0.0000000000E+00,    1.9192845718E-09,    0.0000000000E+00,   0.0000000000000000     
    9.0467332251E-01,    0.0000000000E+00,    0.0000000000E+00,    1.8249711401E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    4.5276930488E-06,    2.7560883690E-03,    6.0702257917E-05,    0.0000000000E+00,    1.8249711401E-09,    0.0000000000E+00,   0.0000000000000000     
    9.0557280900E-01,    0.0000000000E+00,    0.0000000000E+00,    1.7365482428E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    4.3350306555E-06,    2.6714747979E-03,    5.8167783034E-05,    0.0000000000E+00,    1.7365482428E-09,    0.0000000000E+00,   0.0000000000000000     
    9.0647139182E-01,    0.0000000000E+00,    0.0000000000E+00,    1.6381603326E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    4.1395794195E-06,    2.5886954158E-03,    5.5635004893E-05,    0.0000000000E+00,    1.6381603326E-09,    0.0000000000E+00,   0.0000000000000000     
    9.0736907189E-01,    0.0000000000E+00,    0.0000000000E+00,    1.5375890528E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    3.9466338329E-06,    2.5077634909E-03,    5.3150836148E-05,    0.0000000000E+00,    1.5375890528E-09,    0.0000000000E+00,   0.0000000000000000     
    9.0826585010E-01,    0.0000000000E+00,    0.0000000000E+00,    1.4421847691E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    3.7611909336E-06,    2.4286902246E-03,    5.0759524594E-05,    0.0000000000E+00,    1.4421847691E-09,    0.0000000000E+00,   0.0000000000000000     
    9.0916172737E-01,    0.0000000000E+00,    0.0000000000E+00,    1.3517923062E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    3.5830639328E-06,    2.3514485612E-03,    4.8458824316E-05,    0.0000000000E+00,    1.3517923062E-09,    0.0000000000E+00,   0.0000000000000000     
    9.1005670460E-01,    0.0000000000E+00,    0.0000000000E+00,    1.2662573671E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    3.4120670848E-06,    2.2760115879E-03,    4.6246501916E-05,    0.0000000000E+00,    1.2662573671E-09,    0.0000000000E+00,   0.0000000000000000     
    9.1095078269E-01,    0.0000000000E+00,    0.0000000000E+00,    1.1854265291E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    3.2480156827E-06,    2.2023525341E-03,    4.4120336458E-05,    0.0000000000E+00,    1.1854265291E-09,    0.0000000000E+00,   0.0000000000000000     
    9.1184396255E-01,    0.0000000000E+00,    0.0000000000E+00,    1.1091472406E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    3.0907260545E-06,    2.1304447710E-03,    4.2078119419E-05,    0.0000000000E+00,    1.1091472406E-09,    0.0000000000E+00,   0.0000000000000000     
    9.1273624509E-01,    0.0000000000E+00,    0.0000000000E+00,    1.0372678169E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.9400155585E-06,    2.0602618109E-03,    4.0117654637E-05,    0.0000000000E+00,    1.0372678169E-09,    0.0000000000E+00,   0.0000000000000000     
    9.1362763119E-01,    0.0000000000E+00,    0.0000000000E+00,    9.6963743757E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.7957025790E-06,    1.9917773068E-03,    3.8236758262E-05,    0.0000000000E+00,    9.6963743757E-10,    0.0000000000E+00,   0.0000000000000000     
    9.1451812177E-01,    0.0000000000E+00,    0.0000000000E+00,    9.0610614191E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.6576065228E-06,    1.9249650515E-03,    3.6433258706E-05,    0.0000000000E+00,    9.0610614191E-10,    0.0000000000E+00,   0.0000000000000000     
    9.1540771771E-01,    0.0000000000E+00,    0.0000000000E+00,    8.4652482612E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.5255478141E-06,    1.8597989774E-03,    3.4704996589E-05,    0.0000000000E+00,    8.4652482612E-10,    0.0000000000E+00,   0.0000000000000000     
    9.1629641993E-01,    0.0000000000E+00,    0.0000000000E+00,    7.9074523946E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.3993478910E-06,    1.7962531558E-03,    3.3049824695E-05,    0.0000000000E+00,    7.9074523946E-10,    0.0000000000E+00,   0.0000000000000000     
    9.1718422932E-01,    0.0000000000E+00,    0.0000000000E+00,    7.3861998083E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.2788292011E-06,    1.7343017964E-03,    3.1465607918E-05,    0.0000000000E+00,    7.3861998083E-10,    0.0000000000E+00,   0.0000000000000000     
    9.1807114677E-01,    0.0000000000E+00,    0.0000000000E+00,    6.9000249526E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.1638151973E-06,    1.6739192465E-03,    2.9950223212E-05,    0.0000000000E+00,    6.9000249526E-10,    0.0000000000E+00,   0.0000000000000000     
    9.1895717319E-01,    0.0000000000E+00,    0.0000000000E+00,    6.4474707039E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.0541303337E-06,    1.6150799908E-03,    2.8501559545E-05,    0.0000000000E+00,    6.4474707039E-10,    0.0000000000E+00,   0.0000000000000000     
    9.1984230946E-01,    0.0000000000E+00,    0.0000000000E+00,    6.0270883305E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.9496000618E-06,    1.5577586506E-03,    2.7117517848E-05,    0.0000000000E+00,    6.0270883305E-10,    0.0000000000E+00,   0.0000000000000000     
    9.2072655649E-01,    0.0000000000E+00,    0.0000000000E+00,    5.6374374578E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.8500508259E-06,    1.5019299834E-03,    2.5796010964E-05,    0.0000000000E+00,    5.6374374578E-10,    0.0000000000E+00,   0.0000000000000000     
    9.2160991515E-01,    0.0000000000E+00,    0.0000000000E+00,    5.2770860335E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.7553100594E-06,    1.4475688822E-03,    2.4534963603E-05,    0.0000000000E+00,    5.2770860335E-10,    0.0000000000E+00,   0.0000000000000000     
    9.2249238636E-01,    0.0000000000E+00,    0.0000000000E+00,    4.9446102938E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.6652061806E-06,    1.3946503751E-03,    2.3332312289E-05,    0.0000000000E+00,    4.9446102938E-10,    0.0000000000E+00,   0.0000000000000000     
    9.2337397099E-01,    0.0000000000E+00,    0.0000000000E+00,    4.6385947288E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.5795685887E-06,    1.3431496246E-03,    2.2186005315E-05,    0.0000000000E+00,    4.6385947288E-10,    0.0000000000E+00,   0.0000000000000000     
    9.2425466995E-01,    0.0000000000E+00,    0.0000000000E+00,    4.3576320483E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.4982276596E-06,    1.2930419272E-03,    2.1094002693E-05,    0.0000000000E+00,    4.3576320483E-10,    0.0000000000E+00,   0.0000000000000000     
    9.2513448411E-01,    0.0000000000E+00,    0.0000000000E+00,    4.1003231483E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.4210147421E-06,    1.2443027130E-03,    2.0054276107E-05,    0.0000000000E+00,    4.1003231483E-10,    0.0000000000E+00,   0.0000000000000000     
    9.2601341437E-01,    0.0000000000E+00,    0.0000000000E+00,    3.8652770765E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.3477621539E-06,    1.1969075445E-03,    1.9064808862E-05,    0.0000000000E+00,    3.8652770765E-10,    0.0000000000E+00,   0.0000000000000000     
    9.2689146162E-01,    0.0000000000E+00,    0.0000000000E+00,    3.6511109991E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.2783031773E-06,    1.1508321171E-03,    1.8123595839E-05,    0.0000000000E+00,    3.6511109991E-10,    0.0000000000E+00,   0.0000000000000000     
    9.2776862674E-01,    0.0000000000E+00,    0.0000000000E+00,    3.4564501670E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.2124720555E-06,    1.1060522576E-03,    1.7228643447E-05,    0.0000000000E+00,    3.4564501670E-10,    0.0000000000E+00,   0.0000000000000000     
    9.2864491062E-01,    0.0000000000E+00,    0.0000000000E+00,    3.2799278819E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.1501039886E-06,    1.0625439242E-03,    1.6377969575E-05,    0.0000000000E+00,    3.2799278819E-10,    0.0000000000E+00,   0.0000000000000000     
    9.2952031414E-01,    0.0000000000E+00,    0.0000000000E+00,    3.0959848640E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.0888342636E-06,    1.0202484575E-03,    1.5544787082E-05,    0.0000000000E+00,    3.0959848640E-10,    0.0000000000E+00,   0.0000000000000000     
    9.3039483819E-01,    0.0000000000E+00,    0.0000000000E+00,    2.8508054374E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.0237286794E-06,    9.7906674524E-04,    1.4673336554E-05,    0.0000000000E+00,    2.8508054374E-10,    0.0000000000E+00,   0.0000000000000000     
    9.3126848366E-01,    0.0000000000E+00,    0.0000000000E+00,    2.6208358476E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    9.6169961804E-07,    9.3908682900E-04,    1.3841438619E-05,    0.0000000000E+00,    2.6208358476E-10,    0.0000000000E+00,   0.0000000000000000     
    9.3214125142E-01,    0.0000000000E+00,    0.0000000000E+00,    2.4055762445E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    9.0266200275E-07,    9.0028638568E-04,    1.3048012837E-05,    0.0000000000E+00,    2.4055762445E-10,    0.0000000000E+00,   0.0000000000000000     
    9.3301314236E-01,    0.0000000000E+00,    0.0000000000E+00,    2.2045296216E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    8.4653123540E-07,    8.6264321354E-04,    1.2291984845E-05,    0.0000000000E+00,    2.2045296216E-10,    0.0000000000E+00,   0.0000000000000000     
    9.3388415736E-01,    0.0000000000E+00,    0.0000000000E+00,    2.0172018046E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    7.9322319467E-07,    8.2613523176E-04,    1.1572286330E-05,    0.0000000000E+00,    2.0172018046E-10,    0.0000000000E+00,   0.0000000000000000     
    9.3475429729E-01,    0.0000000000E+00,    0.0000000000E+00,    1.8431014399E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    7.4265423414E-07,    7.9074047991E-04,    1.0887855003E-05,    0.0000000000E+00,    1.8431014399E-10,    0.0000000000E+00,   0.0000000000000000     
    9.3562356305E-01,    0.0000000000E+00,    0.0000000000E+00,    1.6817399824E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    6.9474118026E-07,    7.5643711752E-04,    1.0237634579E-05,    0.0000000000E+00,    1.6817399824E-10,    0.0000000000E+00,   0.0000000000000000     
    9.3649195550E-01,    0.0000000000E+00,    0.0000000000E+00,    1.5326316849E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    6.4940133048E-07,    7.2320342352E-04,    9.6205747447E-06,    0.0000000000E+00,    1.5326316849E-10,    0.0000000000E+00,   0.0000000000000000     
